,Keyword,Source,Author,Title,URL,Text,Published,compound score,negative score,positive score,neutral score,Overall Sentiment,Source Bias
251,immigrants,The Washington Post,Robert Barnes,Tumultuous path to sixth conservative justice puts Supreme Court in the middle of political fray,https://www.washingtonpost.com/politics/courts_law/supreme-court-conservative-majority/2020/09/26/a7c423ce-ff7e-11ea-8d05-9beaaa91c71f_story.html,"One would have to go back to Richard Nixon to find a first-term president whose nominees have so reshaped its direction, and for decades to come.
That change is likely to mean a lower bar for laws t… [+7367 chars]",2020-09-26T18:54:49Z,0.7906,0.0,0.35,0.65,1,-3.7
252,immigrants,The Washington Post,Erica Werner,White House looks at more executive actions as coronavirus-relief talks appear finished,https://www.washingtonpost.com/us-policy/2020/09/09/white-house-senate-coronavirus-relief-economy/,"White House officials have discussed trying to unilaterally provide support for the flagging airline industry while also bolstering unemployment benefits, according to two people aware of the deliber… [+7053 chars]",2020-09-09T18:05:13Z,0.0,0.0,0.0,1.0,0,-3.7
253,immigrants,The Washington Post,Philip Bump,"Once again, Trump’s rhetoric overlaps with arguments used to rationalize violence",https://www.washingtonpost.com/politics/2020/10/08/once-again-trumps-rhetoric-overlaps-with-arguments-used-rationalize-violence/,"Theoretically, those guidelines suggested slow reopenings beginning in May. But Trump insisted that some states could reopen sooner and began actively calling out states run by Democrats for not imme… [+6572 chars]",2020-10-08T17:34:13Z,-0.7783,0.43,0.0,0.57,-1,-3.7
254,immigrants,The Washington Post,Alyssa Rosenberg,The summer Black culture pushed back,https://www.washingtonpost.com/opinions/2020/09/16/2020-summer-black-culture-pushed-back/,"For Black Americans, 2020 has been defined by agonizing reminders that the past isnt really past. Yet something hopeful happened over the past several months, too. This summer, Black culture pushed b… [+7475 chars]",2020-09-16T14:24:50Z,0.0,0.0,0.0,1.0,0,-3.7
255,immigrants,The Washington Post,Robert Barnes,Supreme Court opens new term at the center of America’s bitter political divide,https://www.washingtonpost.com/politics/courts_law/supreme-court-election-obamacare/2020/10/03/08375e02-03f7-11eb-b7ed-141dd88560ea_story.html,"That term saw the court strike a restrictive state abortion law, decide LGBTQ workers are protected by federal anti-discrimination laws, grant temporary relief to undocumented immigrants brought to t… [+8989 chars]",2020-10-03T18:41:10Z,0.2023,0.161,0.207,0.632,1,-3.7
256,immigrants,The Washington Post,Philip Rucker,Ginsburg’s death jolts chaotic presidential race as both sides prepare for Supreme Court battle,https://www.washingtonpost.com/politics/ginsburg-trump-biden-campaign/2020/09/18/f3658f64-fa12-11ea-be57-d00bb9bc632d_story.html,"Democratic and Republican leaders assembled for all-out political war. Despite Ginsburgs dying wish that her successor not be determined until after the election, White House officials said President… [+9630 chars]",2020-09-19T02:42:00Z,-0.7269,0.416,0.155,0.429,-1,-3.7
257,immigrants,The Washington Post,Craig Timberg,"Michigan kidnapping plot, like so many other extremist crimes, foreshadowed on social media",https://www.washingtonpost.com/technology/2020/10/08/michigan-plot-kidnapping-boogaloo-socialmedia/,"Such online declarations, brimming with anger and potentially violent intent, have become staples of extremism-fueled crime news in recent years, from police killings to synagogue massacres to bombin… [+8943 chars]",2020-10-08T22:42:10Z,0.3612,0.0,0.172,0.828,1,-3.7
258,immigrants,The Washington Post,Philip Bump,What we know about efforts by Trump’s 2016 campaign to suppress Black votes,https://www.washingtonpost.com/politics/2020/09/29/what-we-know-about-efforts-by-trumps-2016-campaign-suppress-black-votes/,"The particularly intriguing part of what Channel 4 found isnt that latter information, which has been vastly exaggerated in both its contents and its role in 2016. Instead, the most interesting revel… [+8043 chars]",2020-09-29T20:36:05Z,0.0,0.0,0.0,1.0,0,-3.7
259,immigrants,The Washington Post,Sean Sullivan,Biden warns that a quick replacement of Ginsburg would “plunge us deeper into the abyss”,https://www.washingtonpost.com/politics/biden-supreme-court-trump-ginsburg/2020/09/20/16f9e9e0-fb4c-11ea-b555-4d71a9254f4b_story.html,"Seeking to present himself as a president who would defuse the political and cultural battles engulfing the nomination process, Biden said that if he wins the November election he should be the one t… [+9794 chars]",2020-09-20T23:52:35Z,-0.1027,0.097,0.0,0.903,0,-3.7
260,immigrants,The Washington Post,Jose A. Del Real,"In Central Florida, Latino evangelicals could give Trump an edge",https://www.washingtonpost.com/politics/in-central-florida-latino-evangelicals-could-give-trump-an-edge/2020/10/06/39c1d824-fd19-11ea-9ceb-061d646d9c67_story.html,"Many of his fellow evangelical worshipers at a large Latino church in Central Florida will probably vote for Trump, too.
When I think about politics overall, Im always looking at things through my r… [+10613 chars]",2020-10-07T15:40:00Z,0.0,0.0,0.0,1.0,0,-3.7
261,immigrants,The Washington Post,David Weigel,The Trailer: The seven political states of Texas,https://www.washingtonpost.com/graphics/2020/politics/texas-political-geography/,"Ninth in a series on swing states
Modern Texas as a swing state? Democrats started to dream it after 2008, when Barack Obama became the first Democratic presidential candidate since Lyndon B. Johnso… [+17475 chars]",2020-10-04T21:48:58Z,0.0,0.0,0.0,1.0,0,-3.7
262,immigrants,The Washington Post,James Hohmann,"""Will public sympathy lead to a bounce in the polls?"" Questions on the political ramifications of Trump’s COVID-19 diagnosis.",https://www.washingtonpost.com/politics/2020/10/02/daily-202-dozen-questions-gauge-political-ramifications-trumps-coronavirus-diagnosis/,This October surprise upends the presidential campaign with just over a month until Election Day. This will draw fresh attention to Trumps public and private squabbles with a number of the medical ex… [+35047 chars],2020-10-02T18:14:00Z,0.3612,0.0,0.128,0.872,1,-3.7
263,immigrants,The Washington Post,Amos Barshad,"When extremist soccer ‘ultras’ aligned with Israel’s right-wing government, mayhem followed",https://www.washingtonpost.com/sports/2020/10/06/la-familia-beita-jerusalem-israel-netenyahu-protests/,"When the Jerusalem police cracked down, the protests only accelerated. Eventually, Netanyahus backers craved their own show of force. They found it in a group of soccer fans.
That group, La Familia,… [+9543 chars]",2020-10-06T12:00:27Z,0.0,0.0,0.0,1.0,0,-3.7
264,immigrants,The Washington Post,David Weigel,The six political states of Georgia,https://www.washingtonpost.com/graphics/2020/politics/georgia-political-geography/,"Eighth in a series on swing states
When they sifted through the wreckage of the 2016 election, and reckoned with their losses in the Midwest, Democrats were surprised by what they found in Georgia. … [+13754 chars]",2020-09-27T21:52:26Z,0.0,0.0,0.0,1.0,0,-3.7
265,immigrants,The Washington Post,Jenna Johnson,"‘All in’ for Trump: These White men, the strongest Trump supporters, say they can’t be swayed",https://www.washingtonpost.com/politics/trump--white-men-boat-parade/2020/09/27/dcd7bdd8-fe79-11ea-8d05-9beaaa91c71f_story.html,"There were motorcycles and pickup trucks on the shore, and an antique military plane in the sky. Trump flags seemed to far outnumber American ones; at least one Confederate flag flew among them. The … [+13033 chars]",2020-09-27T18:42:03Z,0.7003,0.0,0.293,0.7070000000000001,1,-3.7
266,immigrants,The Washington Post,Isaac Stanley-Becker,"Luxury cars, MAGA flags and Facebook invites: How an unknown Idaho family organized the Portland rally that turned deadly",https://www.washingtonpost.com/politics/idaho-family-portland-trump-rally/2020/09/21/246ef878-f2e5-11ea-b796-2dd09962649c_story.html,"Kyzik was not well known in Republican activist circles. In fact, Kyzik was not even his real name, according to a review of business and academic records, as well as interviews with family members.… [+12731 chars]",2020-09-21T21:09:00Z,0.0,0.0,0.0,1.0,0,-3.7
267,immigrants,The Washington Post,Philip Bump,Why arguments that mail-in balloting will undermine the election are wrong,https://www.washingtonpost.com/politics/2020/09/24/why-arguments-that-mail-in-balloting-will-undermine-election-are-wrong/,"It's also almost entirely nonsense, generated from a combination of misunderstanding, old false arguments and new political motivations.
Why? Let's assess each point independently.
A centerpiece of… [+11788 chars]",2020-09-24T14:58:44Z,-0.7906,0.5,0.0,0.5,-1,-3.7
268,immigrants,The Washington Post,Antonio Olivo,ICE flew detainees to Virginia so the planes could transport agents to D.C. protests. A huge coronavirus outbreak followed.,https://www.washingtonpost.com/coronavirus/ice-air-farmville-protests-covid/2020/09/11/f70ebe1e-e861-11ea-bc79-834454439a44_story.html,"U.S. Immigration and Customs Enforcement said the agency moved the detainees on ICE Air charter flights to avoid overcrowding at detention facilities in Arizona and Florida, a precaution they said wa… [+11002 chars]",2020-09-11T15:00:00Z,0.1027,0.094,0.114,0.792,0,-3.7
269,immigrants,The Washington Post,Salvador Rizzo,Trump’s fusillade of falsehoods on mail voting,https://www.washingtonpost.com/politics/2020/09/11/trumps-fusillade-falsehoods-mail-voting/,"Mail-In Ballots will lead to massive electoral fraud and a rigged 2020 Election. 
 President Trump, in a tweet, July 2, 2020
More than 100 times this year, Trump has peddled false claims or imagina… [+23259 chars]",2020-09-11T07:00:53Z,0.0,0.0,0.0,1.0,0,-3.7
270,immigrants,The Washington Post,"Elinda Labropoulou, Chico Harlan",Greek court convicts far-right party leaders of running a criminal organization,https://www.washingtonpost.com/world/europe/greece-court-extreme-right/2020/10/07/b18261a4-07ea-11eb-8719-0df159d14794_story.html,"The ruling all but cements the fall of Golden Dawn, a party that a decade earlier had grown on the back of Greeces financial and migrant crises and presaged the rise of other, less extreme European n… [+3757 chars]",2020-10-07T11:19:24Z,-0.1779,0.241,0.191,0.5670000000000001,0,-3.7
271,immigrants,The Washington Post,Adam Taylor,How the U.S. Supreme Court affects the world,https://www.washingtonpost.com/world/2020/09/24/ruth-bader-ginsburg-death-supreme-court-international-effects/,"But just because the court is a thoroughly American institution, that doesnt mean its impact stops at U.S. borders. Its decisions affect foreign citizens, and the political wrangling over its future … [+5989 chars]",2020-09-24T04:00:00Z,0.5574,0.0,0.34,0.66,1,-3.7
272,immigrants,The Washington Post,Eva Dou,'Tis the season for travel in China. But virus fears cast a shadow over festivities.,https://www.washingtonpost.com/world/asia_pacific/china-coronavirus-holiday-travel-golden-week/2020/09/25/59d512a2-fe31-11ea-b0e4-350e4e60cc91_story.html,"Wuhans government, like many across China, has been offering free tickets to tourist attractions to try to salvage economic growth. For better or worse, it appears to be working, as China approaches … [+4368 chars]",2020-09-25T09:01:43Z,0.0772,0.156,0.173,0.67,0,-3.7
273,immigrants,The Washington Post,Elizabeth Dwoskin,Trump’s coronavirus diagnosis sparks hostile Twitter reaction against Asians,https://www.washingtonpost.com/technology/2020/10/09/twitter-asian-americans-discrimination/,"For example, in one since-deleted tweet to her 394,000 followers, pro-Trump former congressional candidate DeAnna Lorraine said that China must pay for giving Trump COVID, and swore that we will have… [+2963 chars]",2020-10-09T12:43:23Z,-0.3818,0.245,0.0,0.755,-1,-3.7
274,immigrants,Politico,Associated Press,Court blocks Trump census order on undocumented immigrants,https://www.politico.com/news/2020/09/10/court-blocks-trump-census-order-on-undocumented-immigrants-412052,"President Donald Trump. | AP Photo/Patrick Semansky
By ASSOCIATED PRESS
09/10/2020 06:15 PM EDT
NEW YORK A panel of three federal judges said Thursday that President Trumps order to exclude people… [+458 chars]",2020-09-10T22:15:06Z,-0.2263,0.213,0.0,0.787,-1,-3.5
275,immigrants,Politico,Rebecca Rainey,"High court loses leading advocate for equality, immigrants",https://www.politico.com/news/2020/09/19/supreme-court-loses-equality-immigrants-advocate-418441,"But both of those issues are still in play, as neither ruling foreclosed the administration from taking a different path to implementing those policies, leaving the door open for a more conservative … [+3165 chars]",2020-09-19T20:24:23Z,-0.3182,0.247,0.0,0.753,-1,-3.5
